,country,date,yesterdays_deaths,deaths_change
3465,Djibouti,2020-01-04,0.0,0.0
3466,Djibouti,2020-01-05,0.0,0.0
3467,Djibouti,2020-01-05,0.0,0.0
3468,Djibouti,2020-01-06,0.0,0.0
3469,Djibouti,2020-01-06,0.0,0.0
3470,Djibouti,2020-01-07,0.0,0.0
3471,Djibouti,2020-01-07,0.0,0.0
3472,Djibouti,2020-01-08,0.0,0.0
3473,Djibouti,2020-01-08,0.0,0.0
3474,Djibouti,2020-01-09,0.0,0.0
3475,Djibouti,2020-01-09,0.0,0.0
3476,Djibouti,2020-01-10,0.0,0.0
3477,Djibouti,2020-01-10,0.0,0.0
3478,Djibouti,2020-01-11,0.0,0.0
3479,Djibouti,2020-01-11,0.0,0.0
3480,Djibouti,2020-01-12,0.0,0.0
3481,Djibouti,2020-01-12,0.0,0.0
3482,Djibouti,2020-01-13,0.0,0.0
3483,Djibouti,2020-01-13,0.0,0.0
3484,Djibouti,2020-01-14,0.0,0.0
3485,Djibouti,2020-01-14,0.0,0.0
3486,Djibouti,2020-01-15,0.0,0.0
3487,Djibouti,2020-01-15,0.0,0.0
3488,Djibouti,2020-01-16,0.0,0.0
3489,Djibouti,2020-01-16,0.0,0.0
3490,Djibouti,2020-01-17,0.0,0.0
3491,Djibouti,2020-01-17,0.0,0.0
3492,Djibouti,2020-01-18,0.0,0.0
3493,Djibouti,2020-01-18,0.0,0.0
3494,Djibouti,2020-01-19,0.0,0.0
3495,Djibouti,2020-01-19,0.0,0.0
3496,Djibouti,2020-01-20,0.0,0.0
3497,Djibouti,2020-01-20,0.0,0.0
3498,Djibouti,2020-01-21,0.0,0.0
3499,Djibouti,2020-01-21,0.0,0.0
3500,Djibouti,2020-01-22,0.0,0.0
3501,Djibouti,2020-01-22,0.0,0.0
3502,Djibouti,2020-01-22,0.0,0.0
3503,Djibouti,2020-01-23,0.0,0.0
3504,Djibouti,2020-01-23,0.0,0.0
3505,Djibouti,2020-01-23,0.0,0.0
3506,Djibouti,2020-01-24,0.0,0.0
3507,Djibouti,2020-01-24,0.0,0.0
3508,Djibouti,2020-01-24,0.0,0.0
3509,Djibouti,2020-01-25,0.0,0.0
3510,Djibouti,2020-01-25,0.0,0.0
3511,Djibouti,2020-01-25,0.0,0.0
3512,Djibouti,2020-01-26,0.0,0.0
3513,Djibouti,2020-01-26,0.0,0.0
3514,Djibouti,2020-01-26,0.0,0.0
3515,Djibouti,2020-01-27,0.0,0.0
3516,Djibouti,2020-01-27,0.0,0.0
3517,Djibouti,2020-01-27,0.0,0.0
3518,Djibouti,2020-01-28,0.0,0.0
3519,Djibouti,2020-01-28,0.0,0.0
3520,Djibouti,2020-01-28,0.0,0.0
3521,Djibouti,2020-01-29,0.0,0.0
3522,Djibouti,2020-01-29,0.0,0.0
3523,Djibouti,2020-01-29,0.0,0.0
3524,Djibouti,2020-01-30,0.0,0.0
3525,Djibouti,2020-01-30,0.0,0.0
3526,Djibouti,2020-01-31,0.0,0.0
3527,Djibouti,2020-01-31,,
3528,Dominica,2020-01-01,0.0,0.0
3529,Dominica,2020-01-01,0.0,0.0
3530,Dominica,2020-01-01,0.0,0.0
3531,Dominica,2020-01-02,0.0,0.0
3532,Dominica,2020-01-02,0.0,0.0
3533,Dominica,2020-01-02,0.0,0.0
3534,Dominica,2020-01-03,0.0,0.0
3535,Dominica,2020-01-03,0.0,0.0
3536,Dominica,2020-01-04,0.0,0.0
3537,Dominica,2020-01-04,0.0,0.0
3538,Dominica,2020-01-05,0.0,0.0
3539,Dominica,2020-01-05,0.0,0.0
3540,Dominica,2020-01-06,0.0,0.0
3541,Dominica,2020-01-06,0.0,0.0
3542,Dominica,2020-01-07,0.0,0.0
3543,Dominica,2020-01-07,0.0,0.0
3544,Dominica,2020-01-08,0.0,0.0
3545,Dominica,2020-01-08,0.0,0.0
3546,Dominica,2020-01-09,0.0,0.0
3547,Dominica,2020-01-09,0.0,0.0
3548,Dominica,2020-01-10,0.0,0.0
3549,Dominica,2020-01-10,0.0,0.0
3550,Dominica,2020-01-11,0.0,0.0
3551,Dominica,2020-01-11,0.0,0.0
3552,Dominica,2020-01-12,0.0,0.0
3553,Dominica,2020-01-12,0.0,0.0
3554,Dominica,2020-01-13,0.0,0.0
3555,Dominica,2020-01-13,0.0,0.0
3556,Dominica,2020-01-14,0.0,0.0
3557,Dominica,2020-01-14,0.0,0.0
3558,Dominica,2020-01-15,0.0,0.0
3559,Dominica,2020-01-15,0.0,0.0
3560,Dominica,2020-01-16,0.0,0.0
3561,Dominica,2020-01-16,0.0,0.0
3562,Dominica,2020-01-17,0.0,0.0
3563,Dominica,2020-01-17,0.0,0.0
3564,Dominica,2020-01-18,0.0,0.0
3565,Dominica,2020-01-18,0.0,0.0
3566,Dominica,2020-01-19,0.0,0.0
3567,Dominica,2020-01-19,0.0,0.0
3568,Dominica,2020-01-20,0.0,0.0
3569,Dominica,2020-01-20,0.0,0.0
3570,Dominica,2020-01-21,0.0,0.0
3571,Dominica,2020-01-21,0.0,0.0
3572,Dominica,2020-01-22,0.0,0.0
3573,Dominica,2020-01-22,0.0,0.0
3574,Dominica,2020-01-22,0.0,0.0
3575,Dominica,2020-01-23,0.0,0.0
3576,Dominica,2020-01-23,0.0,0.0
3577,Dominica,2020-01-23,0.0,0.0
3578,Dominica,2020-01-24,0.0,0.0
3579,Dominica,2020-01-24,0.0,0.0
3580,Dominica,2020-01-24,0.0,0.0
3581,Dominica,2020-01-25,0.0,0.0
3582,Dominica,2020-01-25,0.0,0.0
3583,Dominica,2020-01-25,0.0,0.0
3584,Dominica,2020-01-26,0.0,0.0
3585,Dominica,2020-01-26,0.0,0.0
3586,Dominica,2020-01-26,0.0,0.0
3587,Dominica,2020-01-27,0.0,0.0
3588,Dominica,2020-01-27,0.0,0.0
3589,Dominica,2020-01-27,0.0,0.0
3590,Dominica,2020-01-28,0.0,0.0
3591,Dominica,2020-01-28,0.0,0.0
3592,Dominica,2020-01-28,0.0,0.0
3593,Dominica,2020-01-29,0.0,0.0
3594,Dominica,2020-01-29,0.0,0.0
3595,Dominica,2020-01-29,0.0,0.0
3596,Dominica,2020-01-30,0.0,0.0
3597,Dominica,2020-01-30,0.0,0.0
3598,Dominica,2020-01-31,0.0,0.0
3599,Dominica,2020-01-31,,
3600,Dominican Republic,2020-01-01,0.0,-57.0
3601,Dominican Republic,2020-01-01,0.0,0.0
3602,Dominican Republic,2020-01-01,0.0,0.0
3603,Dominican Republic,2020-01-02,0.0,0.0
3604,Dominican Republic,2020-01-02,60.0,60.0
3605,Dominican Republic,2020-01-02,0.0,-60.0
3606,Dominican Republic,2020-01-03,0.0,0.0
3607,Dominican Republic,2020-01-03,0.0,0.0
3608,Dominican Republic,2020-01-04,0.0,0.0
3609,Dominican Republic,2020-01-04,0.0,0.0
3610,Dominican Republic,2020-01-05,0.0,0.0
3611,Dominican Republic,2020-01-05,0.0,0.0
3612,Dominican Republic,2020-01-06,0.0,0.0
3613,Dominican Republic,2020-01-06,0.0,0.0
3614,Dominican Republic,2020-01-07,0.0,0.0
3615,Dominican Republic,2020-01-07,0.0,0.0
3616,Dominican Republic,2020-01-08,0.0,0.0
3617,Dominican Republic,2020-01-08,0.0,0.0
3618,Dominican Republic,2020-01-09,0.0,0.0
3619,Dominican Republic,2020-01-09,0.0,0.0
3620,Dominican Republic,2020-01-10,0.0,0.0
3621,Dominican Republic,2020-01-10,0.0,0.0
3622,Dominican Republic,2020-01-11,0.0,0.0
3623,Dominican Republic,2020-01-11,0.0,0.0
3624,Dominican Republic,2020-01-12,0.0,0.0
3625,Dominican Republic,2020-01-12,0.0,0.0
3626,Dominican Republic,2020-01-13,0.0,0.0
3627,Dominican Republic,2020-01-13,0.0,0.0
3628,Dominican Republic,2020-01-14,0.0,0.0
3629,Dominican Republic,2020-01-14,0.0,0.0
3630,Dominican Republic,2020-01-15,0.0,0.0
3631,Dominican Republic,2020-01-15,0.0,0.0
3632,Dominican Republic,2020-01-16,0.0,0.0
3633,Dominican Republic,2020-01-16,1.0,1.0
3634,Dominican Republic,2020-01-17,0.0,-1.0
3635,Dominican Republic,2020-01-17,1.0,1.0
3636,Dominican Republic,2020-01-18,0.0,-1.0
3637,Dominican Republic,2020-01-18,2.0,2.0
3638,Dominican Republic,2020-01-19,0.0,-2.0
3639,Dominican Republic,2020-01-19,2.0,2.0
3640,Dominican Republic,2020-01-20,0.0,-2.0
3641,Dominican Republic,2020-01-20,0.0,0.0
3642,Dominican Republic,2020-01-21,2.0,2.0
3643,Dominican Republic,2020-01-21,0.0,-2.0
3644,Dominican Republic,2020-01-22,0.0,0.0
3645,Dominican Republic,2020-01-22,3.0,3.0
3646,Dominican Republic,2020-01-22,0.0,-3.0
3647,Dominican Republic,2020-01-23,3.0,3.0
3648,Dominican Republic,2020-01-23,0.0,-3.0
3649,Dominican Republic,2020-01-23,6.0,6.0
3650,Dominican Republic,2020-01-24,0.0,-6.0
3651,Dominican Republic,2020-01-24,0.0,0.0
3652,Dominican Republic,2020-01-24,10.0,10.0
3653,Dominican Republic,2020-01-25,0.0,-10.0
3654,Dominican Republic,2020-01-25,0.0,0.0
3655,Dominican Republic,2020-01-25,10.0,10.0
3656,Dominican Republic,2020-01-26,0.0,-10.0
3657,Dominican Republic,2020-01-26,0.0,0.0
3658,Dominican Republic,2020-01-26,0.0,0.0
3659,Dominican Republic,2020-01-27,20.0,20.0
3660,Dominican Republic,2020-01-27,0.0,-20.0
3661,Dominican Republic,2020-01-27,0.0,0.0
3662,Dominican Republic,2020-01-28,28.0,28.0
3663,Dominican Republic,2020-01-28,0.0,-28.0
3664,Dominican Republic,2020-01-28,39.0,39.0
3665,Dominican Republic,2020-01-29,0.0,-39.0
3666,Dominican Republic,2020-01-29,0.0,0.0
3667,Dominican Republic,2020-01-29,0.0,0.0
3668,Dominican Republic,2020-01-30,42.0,42.0
3669,Dominican Republic,2020-01-30,0.0,-42.0
3670,Dominican Republic,2020-01-31,51.0,51.0
3671,Dominican Republic,2020-01-31,,
3672,Ecuador,2020-01-01,93.0,93.0
3673,Ecuador,2020-01-01,0.0,-93.0
3674,Ecuador,2020-01-01,120.0,120.0
3675,Ecuador,2020-01-02,0.0,-120.0
3676,Ecuador,2020-01-02,0.0,0.0
3677,Ecuador,2020-01-02,0.0,0.0
3678,Ecuador,2020-01-03,0.0,0.0
3679,Ecuador,2020-01-03,0.0,0.0
3680,Ecuador,2020-01-04,0.0,0.0
3681,Ecuador,2020-01-04,0.0,0.0
3682,Ecuador,2020-01-05,0.0,0.0
3683,Ecuador,2020-01-05,0.0,0.0
3684,Ecuador,2020-01-06,0.0,0.0
3685,Ecuador,2020-01-06,0.0,0.0
3686,Ecuador,2020-01-07,0.0,0.0
3687,Ecuador,2020-01-07,0.0,0.0
3688,Ecuador,2020-01-08,0.0,0.0
3689,Ecuador,2020-01-08,0.0,0.0
3690,Ecuador,2020-01-09,0.0,0.0
3691,Ecuador,2020-01-09,0.0,0.0
3692,Ecuador,2020-01-10,0.0,0.0
3693,Ecuador,2020-01-10,0.0,0.0
3694,Ecuador,2020-01-11,0.0,0.0
3695,Ecuador,2020-01-11,0.0,0.0
3696,Ecuador,2020-01-12,0.0,0.0
3697,Ecuador,2020-01-12,0.0,0.0
3698,Ecuador,2020-01-13,0.0,0.0
3699,Ecuador,2020-01-13,2.0,2.0
3700,Ecuador,2020-01-14,0.0,-2.0
3701,Ecuador,2020-01-14,2.0,2.0
3702,Ecuador,2020-01-15,0.0,-2.0
3703,Ecuador,2020-01-15,0.0,0.0
3704,Ecuador,2020-01-16,2.0,2.0
3705,Ecuador,2020-01-16,0.0,-2.0
3706,Ecuador,2020-01-17,2.0,2.0
3707,Ecuador,2020-01-17,0.0,-2.0
3708,Ecuador,2020-01-18,2.0,2.0
3709,Ecuador,2020-01-18,3.0,1.0
3710,Ecuador,2020-01-19,0.0,-3.0
3711,Ecuador,2020-01-19,5.0,5.0
3712,Ecuador,2020-01-20,0.0,-5.0
3713,Ecuador,2020-01-20,7.0,7.0
3714,Ecuador,2020-01-21,0.0,-7.0
3715,Ecuador,2020-01-21,14.0,14.0
3716,Ecuador,2020-01-22,0.0,-14.0
3717,Ecuador,2020-01-22,0.0,0.0
3718,Ecuador,2020-01-22,0.0,0.0
3719,Ecuador,2020-01-23,18.0,18.0
3720,Ecuador,2020-01-23,0.0,-18.0
3721,Ecuador,2020-01-23,0.0,0.0
3722,Ecuador,2020-01-24,27.0,27.0
3723,Ecuador,2020-01-24,0.0,-27.0
3724,Ecuador,2020-01-24,28.0,28.0
3725,Ecuador,2020-01-25,0.0,-28.0
3726,Ecuador,2020-01-25,0.0,0.0
3727,Ecuador,2020-01-25,34.0,34.0
3728,Ecuador,2020-01-26,0.0,-34.0
3729,Ecuador,2020-01-26,0.0,0.0
3730,Ecuador,2020-01-26,36.0,36.0
3731,Ecuador,2020-01-27,0.0,-36.0
3732,Ecuador,2020-01-27,0.0,0.0
3733,Ecuador,2020-01-27,0.0,0.0
3734,Ecuador,2020-01-28,48.0,48.0
3735,Ecuador,2020-01-28,0.0,-48.0
3736,Ecuador,2020-01-28,0.0,0.0
3737,Ecuador,2020-01-29,0.0,0.0
3738,Ecuador,2020-01-29,58.0,58.0
3739,Ecuador,2020-01-29,0.0,-58.0
3740,Ecuador,2020-01-30,60.0,60.0
3741,Ecuador,2020-01-30,75.0,15.0
3742,Ecuador,2020-01-31,0.0,-75.0
3743,Ecuador,2020-01-31,,
3744,Egypt,2020-01-01,0.0,-52.0
3745,Egypt,2020-01-01,0.0,0.0
3746,Egypt,2020-01-01,0.0,0.0
3747,Egypt,2020-01-02,0.0,0.0
3748,Egypt,2020-01-02,58.0,58.0
3749,Egypt,2020-01-02,0.0,-58.0
3750,Egypt,2020-01-03,0.0,0.0
3751,Egypt,2020-01-03,0.0,0.0
3752,Egypt,2020-01-04,0.0,0.0
3753,Egypt,2020-01-04,0.0,0.0
3754,Egypt,2020-01-05,0.0,0.0
3755,Egypt,2020-01-05,0.0,0.0
3756,Egypt,2020-01-06,0.0,0.0
3757,Egypt,2020-01-06,0.0,0.0
3758,Egypt,2020-01-07,0.0,0.0
3759,Egypt,2020-01-07,1.0,1.0
3760,Egypt,2020-01-08,0.0,-1.0
3761,Egypt,2020-01-08,0.0,0.0
3762,Egypt,2020-01-09,1.0,1.0
3763,Egypt,2020-01-09,1.0,0.0
3764,Egypt,2020-01-10,0.0,-1.0
3765,Egypt,2020-01-10,0.0,0.0
3766,Egypt,2020-01-11,1.0,1.0
3767,Egypt,2020-01-11,0.0,-1.0
3768,Egypt,2020-01-12,1.0,1.0
3769,Egypt,2020-01-12,0.0,-1.0
3770,Egypt,2020-01-13,2.0,2.0
3771,Egypt,2020-01-13,0.0,-2.0
3772,Egypt,2020-01-14,2.0,2.0
3773,Egypt,2020-01-14,2.0,0.0
3774,Egypt,2020-01-15,0.0,-2.0
3775,Egypt,2020-01-15,2.0,2.0
3776,Egypt,2020-01-16,0.0,-2.0
3777,Egypt,2020-01-16,0.0,0.0
3778,Egypt,2020-01-17,4.0,4.0
3779,Egypt,2020-01-17,0.0,-4.0
3780,Egypt,2020-01-18,6.0,6.0
3781,Egypt,2020-01-18,6.0,0.0
3782,Egypt,2020-01-19,0.0,-6.0
3783,Egypt,2020-01-19,0.0,0.0
3784,Egypt,2020-01-20,8.0,8.0
3785,Egypt,2020-01-20,0.0,-8.0
3786,Egypt,2020-01-21,10.0,10.0
3787,Egypt,2020-01-21,14.0,4.0
3788,Egypt,2020-01-22,0.0,-14.0
3789,Egypt,2020-01-22,0.0,0.0
3790,Egypt,2020-01-22,0.0,0.0
3791,Egypt,2020-01-23,19.0,19.0
3792,Egypt,2020-01-23,0.0,-19.0
3793,Egypt,2020-01-23,20.0,20.0
3794,Egypt,2020-01-24,0.0,-20.0
3795,Egypt,2020-01-24,0.0,0.0
3796,Egypt,2020-01-24,21.0,21.0
3797,Egypt,2020-01-25,0.0,-21.0
3798,Egypt,2020-01-25,0.0,0.0
3799,Egypt,2020-01-25,0.0,0.0
3800,Egypt,2020-01-26,24.0,24.0
3801,Egypt,2020-01-26,0.0,-24.0
3802,Egypt,2020-01-26,0.0,0.0
3803,Egypt,2020-01-27,0.0,0.0
3804,Egypt,2020-01-27,30.0,30.0
3805,Egypt,2020-01-27,0.0,-30.0
3806,Egypt,2020-01-28,0.0,0.0
3807,Egypt,2020-01-28,36.0,36.0
3808,Egypt,2020-01-28,0.0,-36.0
3809,Egypt,2020-01-29,0.0,0.0
3810,Egypt,2020-01-29,40.0,40.0
3811,Egypt,2020-01-29,41.0,1.0
3812,Egypt,2020-01-30,0.0,-41.0
3813,Egypt,2020-01-30,0.0,0.0
3814,Egypt,2020-01-31,46.0,46.0
3815,Egypt,2020-01-31,,
3816,El Salvador,2020-01-01,0.0,-1.0
3817,El Salvador,2020-01-01,0.0,0.0
3818,El Salvador,2020-01-01,2.0,2.0
3819,El Salvador,2020-01-02,0.0,-2.0
3820,El Salvador,2020-01-02,0.0,0.0
3821,El Salvador,2020-01-02,0.0,0.0
3822,El Salvador,2020-01-03,0.0,0.0
3823,El Salvador,2020-01-03,0.0,0.0
3824,El Salvador,2020-01-04,0.0,0.0
3825,El Salvador,2020-01-04,0.0,0.0
3826,El Salvador,2020-01-05,0.0,0.0
3827,El Salvador,2020-01-05,0.0,0.0
3828,El Salvador,2020-01-06,0.0,0.0
3829,El Salvador,2020-01-06,0.0,0.0
3830,El Salvador,2020-01-07,0.0,0.0
3831,El Salvador,2020-01-07,0.0,0.0
3832,El Salvador,2020-01-08,0.0,0.0
3833,El Salvador,2020-01-08,0.0,0.0
3834,El Salvador,2020-01-09,0.0,0.0
3835,El Salvador,2020-01-09,0.0,0.0
3836,El Salvador,2020-01-10,0.0,0.0
3837,El Salvador,2020-01-10,0.0,0.0
3838,El Salvador,2020-01-11,0.0,0.0
3839,El Salvador,2020-01-11,0.0,0.0
3840,El Salvador,2020-01-12,0.0,0.0
3841,El Salvador,2020-01-12,0.0,0.0
3842,El Salvador,2020-01-13,0.0,0.0
3843,El Salvador,2020-01-13,0.0,0.0
3844,El Salvador,2020-01-14,0.0,0.0
3845,El Salvador,2020-01-14,0.0,0.0
3846,El Salvador,2020-01-15,0.0,0.0
3847,El Salvador,2020-01-15,0.0,0.0
3848,El Salvador,2020-01-16,0.0,0.0
3849,El Salvador,2020-01-16,0.0,0.0
3850,El Salvador,2020-01-17,0.0,0.0
3851,El Salvador,2020-01-17,0.0,0.0
3852,El Salvador,2020-01-18,0.0,0.0
3853,El Salvador,2020-01-18,0.0,0.0
3854,El Salvador,2020-01-19,0.0,0.0
3855,El Salvador,2020-01-19,0.0,0.0
3856,El Salvador,2020-01-20,0.0,0.0
3857,El Salvador,2020-01-20,0.0,0.0
3858,El Salvador,2020-01-21,0.0,0.0
3859,El Salvador,2020-01-21,0.0,0.0
3860,El Salvador,2020-01-22,0.0,0.0
3861,El Salvador,2020-01-22,0.0,0.0
3862,El Salvador,2020-01-22,0.0,0.0
3863,El Salvador,2020-01-23,0.0,0.0
3864,El Salvador,2020-01-23,0.0,0.0
3865,El Salvador,2020-01-23,0.0,0.0
3866,El Salvador,2020-01-24,0.0,0.0
3867,El Salvador,2020-01-24,0.0,0.0
3868,El Salvador,2020-01-24,0.0,0.0
3869,El Salvador,2020-01-25,0.0,0.0
3870,El Salvador,2020-01-25,0.0,0.0
3871,El Salvador,2020-01-25,0.0,0.0
3872,El Salvador,2020-01-26,0.0,0.0
3873,El Salvador,2020-01-26,0.0,0.0
3874,El Salvador,2020-01-26,0.0,0.0
3875,El Salvador,2020-01-27,0.0,0.0
3876,El Salvador,2020-01-27,0.0,0.0
3877,El Salvador,2020-01-27,0.0,0.0
3878,El Salvador,2020-01-28,0.0,0.0
3879,El Salvador,2020-01-28,0.0,0.0
3880,El Salvador,2020-01-28,0.0,0.0
3881,El Salvador,2020-01-29,0.0,0.0
3882,El Salvador,2020-01-29,0.0,0.0
3883,El Salvador,2020-01-29,0.0,0.0
3884,El Salvador,2020-01-30,0.0,0.0
3885,El Salvador,2020-01-30,0.0,0.0
3886,El Salvador,2020-01-31,1.0,1.0
3887,El Salvador,2020-01-31,,
3888,Equatorial Guinea,2020-01-01,0.0,0.0
3889,Equatorial Guinea,2020-01-01,0.0,0.0
3890,Equatorial Guinea,2020-01-01,0.0,0.0
3891,Equatorial Guinea,2020-01-02,0.0,0.0
3892,Equatorial Guinea,2020-01-02,0.0,0.0
3893,Equatorial Guinea,2020-01-02,0.0,0.0
3894,Equatorial Guinea,2020-01-03,0.0,0.0
3895,Equatorial Guinea,2020-01-03,0.0,0.0
3896,Equatorial Guinea,2020-01-04,0.0,0.0
3897,Equatorial Guinea,2020-01-04,0.0,0.0
3898,Equatorial Guinea,2020-01-05,0.0,0.0
3899,Equatorial Guinea,2020-01-05,0.0,0.0
3900,Equatorial Guinea,2020-01-06,0.0,0.0
3901,Equatorial Guinea,2020-01-06,0.0,0.0
3902,Equatorial Guinea,2020-01-07,0.0,0.0
3903,Equatorial Guinea,2020-01-07,0.0,0.0
3904,Equatorial Guinea,2020-01-08,0.0,0.0
3905,Equatorial Guinea,2020-01-08,0.0,0.0
3906,Equatorial Guinea,2020-01-09,0.0,0.0
3907,Equatorial Guinea,2020-01-09,0.0,0.0
3908,Equatorial Guinea,2020-01-10,0.0,0.0
3909,Equatorial Guinea,2020-01-10,0.0,0.0
3910,Equatorial Guinea,2020-01-11,0.0,0.0
3911,Equatorial Guinea,2020-01-11,0.0,0.0
3912,Equatorial Guinea,2020-01-12,0.0,0.0
3913,Equatorial Guinea,2020-01-12,0.0,0.0
3914,Equatorial Guinea,2020-01-13,0.0,0.0
3915,Equatorial Guinea,2020-01-13,0.0,0.0
3916,Equatorial Guinea,2020-01-14,0.0,0.0
3917,Equatorial Guinea,2020-01-14,0.0,0.0
3918,Equatorial Guinea,2020-01-15,0.0,0.0
3919,Equatorial Guinea,2020-01-15,0.0,0.0
3920,Equatorial Guinea,2020-01-16,0.0,0.0
3921,Equatorial Guinea,2020-01-16,0.0,0.0
3922,Equatorial Guinea,2020-01-17,0.0,0.0
3923,Equatorial Guinea,2020-01-17,0.0,0.0
3924,Equatorial Guinea,2020-01-18,0.0,0.0
3925,Equatorial Guinea,2020-01-18,0.0,0.0
3926,Equatorial Guinea,2020-01-19,0.0,0.0
3927,Equatorial Guinea,2020-01-19,0.0,0.0
3928,Equatorial Guinea,2020-01-20,0.0,0.0
3929,Equatorial Guinea,2020-01-20,0.0,0.0
3930,Equatorial Guinea,2020-01-21,0.0,0.0
3931,Equatorial Guinea,2020-01-21,0.0,0.0
3932,Equatorial Guinea,2020-01-22,0.0,0.0
3933,Equatorial Guinea,2020-01-22,0.0,0.0
3934,Equatorial Guinea,2020-01-22,0.0,0.0
3935,Equatorial Guinea,2020-01-23,0.0,0.0
3936,Equatorial Guinea,2020-01-23,0.0,0.0
3937,Equatorial Guinea,2020-01-23,0.0,0.0
3938,Equatorial Guinea,2020-01-24,0.0,0.0
3939,Equatorial Guinea,2020-01-24,0.0,0.0
3940,Equatorial Guinea,2020-01-24,0.0,0.0
3941,Equatorial Guinea,2020-01-25,0.0,0.0
3942,Equatorial Guinea,2020-01-25,0.0,0.0
3943,Equatorial Guinea,2020-01-25,0.0,0.0
3944,Equatorial Guinea,2020-01-26,0.0,0.0
3945,Equatorial Guinea,2020-01-26,0.0,0.0
3946,Equatorial Guinea,2020-01-26,0.0,0.0
3947,Equatorial Guinea,2020-01-27,0.0,0.0
3948,Equatorial Guinea,2020-01-27,0.0,0.0
3949,Equatorial Guinea,2020-01-27,0.0,0.0
3950,Equatorial Guinea,2020-01-28,0.0,0.0
3951,Equatorial Guinea,2020-01-28,0.0,0.0
3952,Equatorial Guinea,2020-01-28,0.0,0.0
3953,Equatorial Guinea,2020-01-29,0.0,0.0
3954,Equatorial Guinea,2020-01-29,0.0,0.0
3955,Equatorial Guinea,2020-01-29,0.0,0.0
3956,Equatorial Guinea,2020-01-30,0.0,0.0
3957,Equatorial Guinea,2020-01-30,0.0,0.0
3958,Equatorial Guinea,2020-01-31,0.0,0.0
3959,Equatorial Guinea,2020-01-31,,
3960,Eritrea,2020-01-01,0.0,0.0
3961,Eritrea,2020-01-01,0.0,0.0
3962,Eritrea,2020-01-01,0.0,0.0
3963,Eritrea,2020-01-02,0.0,0.0
3964,Eritrea,2020-01-02,0.0,0.0
3965,Eritrea,2020-01-02,0.0,0.0
3966,Eritrea,2020-01-03,0.0,0.0
3967,Eritrea,2020-01-03,0.0,0.0
3968,Eritrea,2020-01-04,0.0,0.0
3969,Eritrea,2020-01-04,0.0,0.0
3970,Eritrea,2020-01-05,0.0,0.0
3971,Eritrea,2020-01-05,0.0,0.0
3972,Eritrea,2020-01-06,0.0,0.0
3973,Eritrea,2020-01-06,0.0,0.0
3974,Eritrea,2020-01-07,0.0,0.0
3975,Eritrea,2020-01-07,0.0,0.0
3976,Eritrea,2020-01-08,0.0,0.0
3977,Eritrea,2020-01-08,0.0,0.0
3978,Eritrea,2020-01-09,0.0,0.0
3979,Eritrea,2020-01-09,0.0,0.0
3980,Eritrea,2020-01-10,0.0,0.0
3981,Eritrea,2020-01-10,0.0,0.0
3982,Eritrea,2020-01-11,0.0,0.0
3983,Eritrea,2020-01-11,0.0,0.0
3984,Eritrea,2020-01-12,0.0,0.0
3985,Eritrea,2020-01-12,0.0,0.0
3986,Eritrea,2020-01-13,0.0,0.0
3987,Eritrea,2020-01-13,0.0,0.0
3988,Eritrea,2020-01-14,0.0,0.0
3989,Eritrea,2020-01-14,0.0,0.0
3990,Eritrea,2020-01-15,0.0,0.0
3991,Eritrea,2020-01-15,0.0,0.0
3992,Eritrea,2020-01-16,0.0,0.0
3993,Eritrea,2020-01-16,0.0,0.0
3994,Eritrea,2020-01-17,0.0,0.0
3995,Eritrea,2020-01-17,0.0,0.0
3996,Eritrea,2020-01-18,0.0,0.0
3997,Eritrea,2020-01-18,0.0,0.0
3998,Eritrea,2020-01-19,0.0,0.0
3999,Eritrea,2020-01-19,0.0,0.0
4000,Eritrea,2020-01-20,0.0,0.0
4001,Eritrea,2020-01-20,0.0,0.0
4002,Eritrea,2020-01-21,0.0,0.0
4003,Eritrea,2020-01-21,0.0,0.0
4004,Eritrea,2020-01-22,0.0,0.0
4005,Eritrea,2020-01-22,0.0,0.0
4006,Eritrea,2020-01-22,0.0,0.0
4007,Eritrea,2020-01-23,0.0,0.0
4008,Eritrea,2020-01-23,0.0,0.0
4009,Eritrea,2020-01-23,0.0,0.0
4010,Eritrea,2020-01-24,0.0,0.0
4011,Eritrea,2020-01-24,0.0,0.0
4012,Eritrea,2020-01-24,0.0,0.0
4013,Eritrea,2020-01-25,0.0,0.0
4014,Eritrea,2020-01-25,0.0,0.0
4015,Eritrea,2020-01-25,0.0,0.0
4016,Eritrea,2020-01-26,0.0,0.0
4017,Eritrea,2020-01-26,0.0,0.0
4018,Eritrea,2020-01-26,0.0,0.0
4019,Eritrea,2020-01-27,0.0,0.0
4020,Eritrea,2020-01-27,0.0,0.0
4021,Eritrea,2020-01-27,0.0,0.0
4022,Eritrea,2020-01-28,0.0,0.0
4023,Eritrea,2020-01-28,0.0,0.0
4024,Eritrea,2020-01-28,0.0,0.0
4025,Eritrea,2020-01-29,0.0,0.0
4026,Eritrea,2020-01-29,0.0,0.0
4027,Eritrea,2020-01-29,0.0,0.0
4028,Eritrea,2020-01-30,0.0,0.0
4029,Eritrea,2020-01-30,0.0,0.0
4030,Eritrea,2020-01-31,0.0,0.0
4031,Eritrea,2020-01-31,,
4032,Estonia,2020-01-01,5.0,5.0
4033,Estonia,2020-01-01,0.0,-5.0
4034,Estonia,2020-01-01,0.0,0.0
